id_voto;idservico;titulo_servico;slug_servico;slug_categoria;siglaorgao;nome_orgao;data_voto;avaliacao_voto_servico
1341;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-08-05 11:05:16.878236-04:00;1
1340;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-08-05 06:58:07.321405-04:00;2
1339;1003;Solicitar 2ª via – Certificados, Diplomas, Histórico Escolar e Declarações;solicitar-2a-via-certificados-diplomas-historico-escolar-e-declaracoes53;educacao-e-pesquisa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2025-08-04 16:38:04.212134-04:00;3
1338;749;Requerer a certidão de tempo de contribuição e/ou declaração de tempo de contribuição;requerer-certidao-de-tempo-de-contribuicao-eou-declaracao-de-tempo-de-contribuicao98;trabalho-emprego-e-previdencia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;2025-08-04 12:40:37.605892-04:00;1
1337;463;Solicitar atendimento nos postos fácil;posto-de-atendimento-facil123;habitacao;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;2025-08-03 19:07:19.694627-04:00;4
1336;424;Realizar boletim on-line de acidente de trânsito – atendimento sem vítimas;051-boletim-on-line-de-acidente-de-transito-atendimento-sem-vitimas170;seguranca;PMMS;Polícia Militar de Mato Grosso do Sul;2025-08-03 09:50:56.312725-04:00;1
1335;761;Contestar multa, autuação ou penalidades;contestacao-administrativa-de-multa-autuacao-e-penalidades159;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-08-03 08:28:46.346881-04:00;1
1334;1219;Solicitar o benefício do MS Supera;programa-ms-supera157;educacao-e-pesquisa;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-08-03 07:45:53.648570-04:00;5
1333;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-08-02 10:14:04.299215-04:00;1
1332;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-08-01 18:06:29.685402-04:00;2
1331;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-08-01 15:45:26.479109-04:00;1
1330;750;Requerer a inclusão e/ou exclusão de dependentes de pensão previdenciária;solicitar-inclusao-eou-exclusao-de-dependentes-de-pensao-previdenciaria77;trabalho-emprego-e-previdencia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;2025-08-01 13:58:44.212918-04:00;3
1329;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-08-01 12:02:18.036667-04:00;3
1328;999;Consultar medicamentos ofertados pelo Sistema Único de Saúde - SUS;consulta-de-medicamentos-ofertados-pelo-sistema-unico-de-saude-sus72;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2025-08-01 10:49:57.773071-04:00;4
1327;1416;Receber orientações sobre seus direitos e deveres previdenciários, por meio do PROEP - Programa de Educação Previdenciária do Regime Próprio de Previdência Social de MS;receber-orientacoes-sobre-seus-direitos-e-deveres-previdenciario-por-meio-do-proep-programa-de-educacao-previdenciaria-do-regime-proprio-de-previdencia-social-de-ms137;trabalho-emprego-e-previdencia;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;2025-08-01 09:36:14.035428-04:00;1
1326;1329;Registrar empresa comerciante de agrotóxico e prestador de serviço;registrar-empresa-comerciante-de-agrotoxico-e-prestador-de-servico165;agropecuaria-e-vida-rural;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;2025-07-31 18:47:52.153578-04:00;5
1325;421;Policiamento Rural – Guardião da vida, do Progresso e da Segurança no Campo;04-patrulha-rural-protecao-de-vidas-no-campo91;seguranca;PMMS;Polícia Militar de Mato Grosso do Sul;2025-07-31 18:42:41.618403-04:00;3
1324;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-07-31 17:25:51.535718-04:00;1
1323;1369;Criação de Conta Microsoft Office 365 na versão Student;criacao-de-conta-microsoft-office-365-na-versao-student170;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2025-07-31 13:34:38.943424-04:00;5
1322;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-31 13:10:40.687039-04:00;3
1321;240;Solicitar informações sobre débitos inscritos em dívida ativa cobrados em processo judicial;divida-ativa-judicializada37;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-07-31 11:37:26.934069-04:00;4
1320;820;Solicitar relatório de empresas;solicitar-relatorio-de-empresas22;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2025-07-30 10:20:39.061339-04:00;5
1319;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2025-07-30 05:42:19.387732-04:00;3
1318;1138;Solicitar Segunda Via da Carteira Nacional de Habilitação - CNH ou Permissão para Dirigir-PpD;solicitar-segunda-via-da-carteira-nacional-de-habilitacao-cnh-ou-permissao-para-dirigir-ppd112;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-29 15:44:39.686746-04:00;1
1317;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-29 14:59:11.617142-04:00;1
1316;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-29 12:51:07.170098-04:00;2
1315;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-28 23:19:50.488451-04:00;5
1314;1375;Divulgação nas redes sociais;divulgacao-nas-redes-sociais197;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2025-07-28 15:06:39.106053-04:00;2
1313;379;Solicitar carteira do Passe Livre Intermunicipal;solicitacao-de-passe-livre-intermunicipal62;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-07-28 07:48:19.424364-04:00;5
1312;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-28 07:18:45.424047-04:00;3
1311;234;Pagar ou parcelar débito inscrito em dívida ativa;pedido-de-parcelamento-eou-pagamento-de-debito-inscrito-em-divida-ativa67;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-07-27 14:54:25.930246-04:00;5
1310;1233;Solicitar processo de concurso público docente;processo-de-concurso-publico-docente39;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2025-07-27 10:46:57.568631-04:00;3
1309;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-26 12:41:32.893530-04:00;2
1308;1236;Autenticidade de validação e veracidade de diploma;autenticidade-de-validacao-e-veracidade-de-diploma52;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2025-07-25 15:55:22.794761-04:00;5
1307;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2025-07-25 15:46:00.068859-04:00;5
1306;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2025-07-25 11:39:20.091867-04:00;4
1305;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-25 08:38:23.825728-04:00;3
1304;1290;Pedido de empréstimo de exemplar;pedido-de-emprestimo-de-exemplar146;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2025-07-25 06:27:05.835052-04:00;5
1303;257;Solicitar carteira de identificação por nome social - CNS;solicitar-carteira-de-identificacao-por-nome-social-cns171;direitos-e-cidadania;SEC;Secretaria de Estado da Cidadania;2025-07-25 05:57:02.352859-04:00;3
1302;1218;Solicitar inclusão no Programa Cuidar de Quem Cuida;programa-cuidar-de-quem-cuida60;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-07-24 18:51:19.870348-04:00;5
1301;786;Solicitar Carteira de Visitante do Sistema Prisional;patronato138;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;2025-07-24 09:53:12.648773-04:00;1
1300;1161;Solicitar licença de aprendizagem de direção veicular - LADV;solicitaremitir-licenca-de-aprendizagem-de-direcao-veicular-ladv2;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-24 08:08:48.292239-04:00;1
1299;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-23 19:06:14.093762-04:00;4
1298;302;Solicitar inclusão no Programa Mais Social;solicitacao-de-inclusao-no-programa-mais-social118;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-07-23 18:39:02.031462-04:00;5
1297;343;IPVA - isenção geral (exceto táxi);ipva-isencoes-exceto-para-veiculo-rodoviario-utilizado-como-taxi4;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-23 17:37:05.922829-04:00;5
1296;309;Termo de Verificação Fiscal (TVF) ou Termo de Apreensão (TA) - baixa ou alteração;termo-de-verificacao-fiscal-tvf-ou-termo-de-apreensao-ta-baixa-ou-alteracao99;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-23 13:55:55.208627-04:00;4
1295;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-23 04:09:31.168769-04:00;1
1294;312;ITCD - reclamação administrativa;itcd-causa-mortis-e-doacoes-reclamacao-administrativa155;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-23 02:59:18.039932-04:00;1
1293;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2025-07-22 19:03:27.505910-04:00;5
1292;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-22 12:40:34.852004-04:00;3
1291;733;Pedir alienação do veículo em nome do mesmo proprietário;solicitacao-de-alienacao-ou-desalienacao-do-veiculo-em-nome-do-mesmo-proprietario62;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-22 09:40:42.752170-04:00;4
1290;210;Solicitar acolhimento institucional para mulheres vítimas de violência doméstica;solicitacao-de-abrigo-para-mulheres-vitimas-de-violencia-domestica-em-risco-de-morte48;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-07-22 09:05:06.755590-04:00;3
1289;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-22 07:49:18.733820-04:00;3
1288;1153;Solicitar atendimento no Procon/MS;solicitar-atendimento-no-proconms97;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-07-22 07:21:04.507509-04:00;3
1287;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-21 16:21:41.136844-04:00;3
1286;1390;2ª via de certificado de conclusão de curso;2a-via-de-certificado-de-conclusao-de-curso97;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;2025-07-21 10:54:10.974904-04:00;5
1285;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;2025-07-21 10:07:13.531835-04:00;1
1284;309;Termo de Verificação Fiscal (TVF) ou Termo de Apreensão (TA) - baixa ou alteração;termo-de-verificacao-fiscal-tvf-ou-termo-de-apreensao-ta-baixa-ou-alteracao99;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-21 07:51:21.678983-04:00;3
1283;395;Solicitar orientação como baixar a carteira de trabalho digital;carteira-de-trabalho-digitalinformacoes98;trabalho-emprego-e-previdencia;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;2025-07-19 11:06:40.971240-04:00;5
1282;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-18 16:11:16.654346-04:00;2
1281;1092;Solicitar agendamento do Cine Pet;cine-pet158;esporte-e-lazer;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;2025-07-18 15:38:05.279372-04:00;5
1280;1134;Solicitar Agendamento de Exame/Reexame Teórico Técnico Curso Especializado;solicitar-agendamento-de-examereexame-teorico-tecnico-curso-especializado42;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-18 13:36:54.639065-04:00;3
1279;499;Autorização específica - aquisição de milho e soja para uso na ração animal, com diferimento do ICMS;autorizacao-especifica-aquisicao-de-milho-e-soja-para-uso-na-racao-animal-com-diferimento-do-icms117;agropecuaria-e-vida-rural;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-18 11:33:29.578607-04:00;4
1278;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-18 06:43:15.056611-04:00;2
1277;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-17 16:37:40.252260-04:00;3
1276;1015;Consultar autenticidade de guia de trânsito animal - GTA;consultar-autenticidade-de-guia-de-transito-animal-gta77;agropecuaria-e-vida-rural;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;2025-07-17 10:27:31.149421-04:00;5
1275;548;Auto de lançamento e de imposição de multa (ALIM) - impugnação;auto-de-lancamento-e-de-imposicao-de-multa-alim-impugnacao83;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-17 10:16:37.355289-04:00;1
1274;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-17 01:12:08.942677-04:00;2
1273;1137;Solicitar Carteira Nacional de Habilitação - Definitiva;solicitar-carteira-nacional-de-habilitacao-definitiva104;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-16 17:51:43.039134-04:00;3
1272;379;Solicitar carteira do Passe Livre Intermunicipal;solicitacao-de-passe-livre-intermunicipal62;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-07-16 16:45:46.781309-04:00;5
1271;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-16 09:01:27.772958-04:00;4
1270;1339;Fazer transferência digital de veículo;fazer-transferencia-digital-de-veiculo196;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-15 14:59:07.060343-04:00;1
1269;1152;Solicitar bloqueio de ligação de telemarketing;solicitar-bloqueio-de-ligacao-de-telemaketing22;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;2025-07-15 08:58:56.839566-04:00;2
1268;234;Pagar ou parcelar débito inscrito em dívida ativa;pedido-de-parcelamento-eou-pagamento-de-debito-inscrito-em-divida-ativa67;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-07-15 07:46:04.387408-04:00;5
1267;786;Solicitar Carteira de Visitante do Sistema Prisional;patronato138;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;2025-07-14 17:50:58.070101-04:00;3
1266;877;Solicitação, renovação e retirada de medicamentos do componente especializado - Assistência Farmacêutica Estadual;fornecimento-de-medicamentos-da-assistencia-farmaceutica-estadual-componente-especializado188;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2025-07-14 14:08:10.160808-04:00;4
1265;1339;Fazer transferência digital de veículo;fazer-transferencia-digital-de-veiculo196;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-14 13:36:12.394362-04:00;5
1264;815;Emitir certidão simplificada digital;emitir-certidao-simplificada-digital84;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2025-07-14 09:38:29.183867-04:00;3
1263;1136;Solicitar Processo Primeira Habilitação (Permissão para Dirigir-PpD);solicitar-processo-primeira-habilitacao-permissao-para-dirigir-ppd42;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-14 08:44:27.165517-04:00;2
1262;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-14 07:25:04.499121-04:00;1
1261;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-12 19:47:52.737219-04:00;5
1260;433;Emitir licença de fretamento contínuo de transporte intermunicipal de passageiros;licenca-de-fretamento-continuo-lfc87;transito-e-transportes;AGEMS;Agência Estadual de Regulação de Serviços Públicos de Mato Grosso do Sul;2025-07-12 19:38:26.023722-04:00;4
1259;447;Solicitar o atendimento equoterapêutico.;173-centro-de-equoterapia-da-pmms159;seguranca;PMMS;Polícia Militar de Mato Grosso do Sul;2025-07-12 19:31:04.744289-04:00;1
1258;472;Fornecimento de dados e documentos fiscais do próprio requerente;fornecimento-de-dados-fiscais-gia-sintegra-documentos-fiscais-eletronicos32;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-12 16:19:36.673928-04:00;1
1257;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-07-12 07:02:27.933444-04:00;2
1256;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-11 16:51:38.467726-04:00;3
1255;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;2025-07-11 15:19:14.465564-04:00;5
1254;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;2025-07-11 15:13:48.939336-04:00;4
1253;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;2025-07-11 15:01:30.382963-04:00;4
1252;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;2025-07-11 15:00:35.662241-04:00;5
1251;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;2025-07-11 14:56:35.467176-04:00;5
1250;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-11 11:28:39.298939-04:00;1
1249;897;Certidão tributária estadual - emissão (certidão circunstanciada de débitos estaduais);certidao-tributaria-estadual-emissao-certidao-circunstanciada-de-debitos-estaduais174;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;2025-07-10 18:30:05.513563-04:00;3
1248;917;Solicitar pedido de vista e cópia;solicitar-pedido-de-vista-e-copia-sistema-e-ms108;administracao-publica;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-10 16:27:09.246699-04:00;5
1247;815;Emitir certidão simplificada digital;emitir-certidao-simplificada-digital84;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;2025-07-10 15:23:31.175302-04:00;5
1246;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-09 20:03:40.546426-04:00;1
1245;751;Emitir certidões de veículos;emissao-de-certidoes-solicitadas-pelos-condutores36;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-09 19:42:47.888187-04:00;3
1244;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-09 13:57:31.336155-04:00;5
1243;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-09 13:49:43.879681-04:00;4
1242;1003;Solicitar 2ª via – Certificados, Diplomas, Histórico Escolar e Declarações;solicitar-2a-via-certificados-diplomas-historico-escolar-e-declaracoes53;educacao-e-pesquisa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2025-07-09 11:35:07.157304-04:00;5
1241;1004;Solicitar 2ª via – Certificados, Diplomas, Histórico Escolar;solicitar-2a-via-certificados-diplomas-historico-escolar27;educacao-e-pesquisa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2025-07-08 18:56:17.071702-04:00;5
1240;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-08 13:37:55.831856-04:00;3
1239;1022;Emitir certificado do ensino médio;emitir-certificado-de-conclusao-do-ensino-medio111;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;2025-07-08 11:24:36.329878-04:00;2
1238;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-08 08:46:02.481184-04:00;2
1237;1014;Realizar consulta de andamentos de processos;realizar-consulta-de-processos2;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;2025-07-08 08:12:43.679682-04:00;1
1236;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-08 02:22:25.953480-04:00;1
1235;13;Emitir 2ª via da fatura;emitir-2a-via-da-fatura13;energia;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;2025-07-07 14:21:46.439103-04:00;1
1234;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-07 14:16:12.834224-04:00;1
1233;1138;Solicitar Segunda Via da Carteira Nacional de Habilitação - CNH ou Permissão para Dirigir-PpD;solicitar-segunda-via-da-carteira-nacional-de-habilitacao-cnh-ou-permissao-para-dirigir-ppd112;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-07 13:59:23.240370-04:00;3
1232;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-06 16:53:53.527645-04:00;1
1231;636;Registrar boletins de ocorrência - B.O.;registro-de-boletins-de-ocorrencia-depac126;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-06 16:45:24.504593-04:00;1
1230;742;Emitir documento anual do veículo (CRLV-e);emissao-de-crlv-e-licenciamento-digital13;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-06 14:13:40.289147-04:00;3
1229;1099;Participar do Programa CNH MS Social;participar-do-programa-cnh-ms-social138;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-06 09:55:04.694472-04:00;5
1228;462;Solicitar inscrição para participação nos programas habitacionais;inscricaocadastro67;habitacao;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;2025-07-06 07:11:25.926873-04:00;5
1227;236;IPVA ou LICENCIAMENTO - emitir boleto;pagamento-de-ipva-inscrito-em-divida-ativa134;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-07-05 08:00:22.069897-04:00;2
1226;490;Visitar Bioparque Pantanal;visitacao-e-realizacao-de-eventos188;turismo;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;2025-07-05 06:27:16.232801-04:00;4
1225;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;2025-07-05 00:17:13.542721-04:00;1
1224;659;Seleção e Ingresso de Pessoal por meio de Concursos Públicos, Processos Seletivos Internos e Processos Seletivos Simplificados;selecao-e-ingresso-de-pessoal-por-meio-de-concursos-publicos-processos-seletivos-internos-e-processos-seletivos-simplificados149;administracao-publica;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;2025-07-04 16:50:11.897036-04:00;3
1223;999;Consultar medicamentos ofertados pelo Sistema Único de Saúde - SUS;consulta-de-medicamentos-ofertados-pelo-sistema-unico-de-saude-sus72;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;2025-07-04 16:38:49.868607-04:00;4
1222;741;Emitir guias para pagamento de multas;emissao-de-guias-para-pagamento-de-multas173;transito-e-transportes;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;2025-07-04 15:11:54.854696-04:00;1
1221;699;Solicitar religação de água em ligações cortadas por consumo final;solicitar-desobstrucao-de-esgoto117;empresa-industria-e-comercio;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;2025-07-04 07:46:58.226937-04:00;1
1220;234;Pagar ou parcelar débito inscrito em dívida ativa;pedido-de-parcelamento-eou-pagamento-de-debito-inscrito-em-divida-ativa67;administracao-publica;PGE MS;Procuradoria Geral do Estado de Mato Grosso do Sul;2025-07-04 03:00:40.966939-04:00;3
